Country,League,home_team,away_team,home_score,away_score,season_year,first_half,second_half,home_team_goals_current_time,home_team_goals,home_team_goals_assist,away_team_goals_current_time,away_team_goals,away_team_goals_assist,home_team_yellow_card_why,away_team_yellow_card_why,home_team_red_card_why,away_team_red_card_why,home_team_substitutions_current_time,home_team_substitutions,home_team_substitutions_with,away_team_substitutions_current_time,away_team_substitutions,away_team_substitutions_with,expected_goals_xg_home,expected_goals_xg_away,Ball_Possession_Home,Ball_Possession_Away,Shots_on_Goal_Home,Shots_on_Goal_Away,Offsides_Home,Offsides_Away,Goalkeeper_Saves_Home,Goalkeeper_Saves_Away,Fouls_Home,Fouls_Away,Red_Cards_Home,Red_Cards_Away,Yellow_Cards_Home,Yellow_Cards_Away,Total_Passes_Home,Total_Passes_Away,resultado,diferencia_goles,total_goles,Mayor_Posesion,equipo_mas_amarillas,equipo_recibe_mas_tiros,portero_mas_paradas,minuto_gol_home,minuto_gol_away,equipo_marco_primero,equipo_ganador,anoto_primero_y_gano,save_ratio_home,save_ratio_away,equipo_mas_faltas,mas_faltas_perdio,gana_quien_mas_amarillas
England,Premier-league,Nottingham,Everton,0,1,2023/2024,0 - 0,0 - 1,,,,"[""67'""]",['McNeil D.'],['-'],['(Holding)'],,,,"[""46'"", ""65'"", ""82'""]","['Felipe', 'Hudson-Odoi C.', 'Origi D.']","['Boly W.', 'Sangare I.', 'Toffolo H.']","[""82'""]",['Chermiti'],['Beto'],0.61,0.63,62.0,38.0,2.0,3.0,1.0,2.0,2.0,2.0,15.0,14.0,0.0,0.0,1.0,0.0,592.0,359.0,visitante,1,1,local,local,local,igual,,67.0,away,away,1,0.6666666666666666,1.0,home,1,False
England,Premier-league,Arsenal,Wolves,2,1,2023/2024,2 - 0,0 - 1,"[""6'"", ""13'""]","['Saka B.', 'Odegaard M.']","['(Tomiyasu T.)', '(Zinchenko O.)']","[""86'""]",['Cunha M.'],['(Semedo N.)'],['(Holding)'],"['(Diving)', '(Foul)']",,,"[""67'"", ""77'"", ""79'"", ""90+3'"", ""90+3'""]","['Nketiah E.', 'Havertz K.', 'White B.', 'Jorginho', 'Kiwior J.']","['Gabriel Jesus', 'Martinelli G.', 'Tomiyasu T.', 'Odegaard M.', 'Saka B.']","[""23'"", ""62'"", ""63'"", ""90+3'""]","['Bentley D.', 'Doherty M.', 'Sarabia P.', 'Kalajdzic S.']","['Sa J.', 'Bueno H.', 'Bellegarde J.', 'Doyle T.']",2.89,0.77,56.0,44.0,6.0,3.0,3.0,0.0,2.0,4.0,10.0,10.0,0.0,0.0,1.0,2.0,617.0,478.0,local,1,3,local,visitante,visitante,visitante,6.0,86.0,home,home,1,0.6666666666666666,0.6666666666666666,empate,0,False
England,Premier-league,Brentford,Luton,3,1,2023/2024,0 - 0,3 - 1,"[""49'"", ""56'"", ""81'""]","['Maupay N.', 'Mee B.', 'Baptiste S.']","['-', '(Mbeumo B.)', '-']","[""76'""]",['Brown J.'],['-'],['(Delay of game)'],"['(Delay of game)', '(Unsportsmanlike conduct)']",,,"[""70'"", ""77'"", ""78'"", ""90+2'""]","['Baptiste S.', 'Roerslev Rasmussen M.', 'Lewis-Potter K.', 'Peart-Harris M.']","['Yarmolyuk Y.', 'Ghoddos S.', 'Mbeumo B.', 'Maupay N.']","[""46'"", ""60'"", ""60'"", ""61'"", ""76'""]","['Brown J.', 'Clark J.', 'Townsend A.', 'Adebayo E.', 'Giles R.']","['Lockyer T.', 'Mpanzu P.', 'Ogbene C.', 'Morris C.', 'Mengi T.']",2.84,0.18,69.0,31.0,6.0,1.0,0.0,2.0,0.0,3.0,10.0,8.0,0.0,0.0,1.0,2.0,626.0,277.0,local,2,4,local,visitante,visitante,visitante,49.0,76.0,home,home,1,0.0,0.5,home,0,False
England,Premier-league,Burnley,Sheffield Utd,5,0,2023/2024,2 - 0,3 - 0,"[""1'"", ""29'"", ""73'"", ""75'"", ""80'""]","['Rodriguez J.', 'Bruun Larsen J.', 'Amdouni Z.', 'Koleosho L.', 'Brownhill J.']","['(Taylor C.)', ""(O'Shea D.)"", '(Beyer J.)', '(Amdouni Z.)', '-']",,,,"['(Roughing)', '(Delay of game)']","['(Roughing)', '(Elbowing)', '(Holding)', '(Elbowing)', '(Tripping)', '(Unsportsmanlike conduct)']",,['(Elbowing)'],"[""65'"", ""77'"", ""77'"", ""77'"", ""83'""]","['Gudmundsson J.', 'Obafemi M.', 'Redmond N.', 'Tresor Ndayishimiye M.', 'Ekdal H.']","['Bruun Larsen J.', 'Rodriguez J.', 'Amdouni Z.', 'Koleosho L.', ""O'Shea D.""]","[""25'"", ""46'"", ""46'"", ""46'""]","['Bogle J.', 'Traore B.', 'Osula W.', 'McAtee J.']","['Baldock G.', 'Archer C.', 'Fleck J.', 'Thomas L.']",1.41,0.38,64.0,36.0,7.0,3.0,3.0,1.0,3.0,2.0,10.0,12.0,0.0,1.0,2.0,7.0,570.0,334.0,local,5,5,local,visitante,visitante,local,1.0,,home,home,1,1.0,0.2857142857142857,away,1,False
England,Premier-league,Fulham,Wolves,3,2,2023/2024,1 - 1,2 - 1,"[""7'"", ""59'"", ""90+4'""]","['Iwobi A.', 'Willian', 'Willian']","['(Robinson A.)', '(Penalty)', '(Penalty)']","[""22'"", ""75'""]","['Cunha M.', 'Hwang Hee-Chan']","['(Bellegarde J.)', '(Penalty)']","['(Holding)', '(Unsportsmanlike conduct)']","['(Tripping)', '(Tripping)']",,,"[""76'"", ""76'"", ""90+5'"", ""90+5'""]","['Wilson H.', 'Carlos Vinicius', 'Adarabioyo T.', 'Lukic S.']","['Pereira A.', 'Jimenez R.', 'Willian', 'Cairney T.']","[""19'"", ""62'"", ""83'""]","['Doherty M.', 'Kalajdzic S.', 'Doyle T.']","['Ait-Nouri R.', 'Bellegarde J.', 'Cunha M.']",2.97,1.46,60.0,40.0,6.0,6.0,1.0,1.0,4.0,3.0,13.0,13.0,0.0,0.0,2.0,2.0,639.0,432.0,local,1,5,local,igual,igual,local,4.0,22.0,home,home,1,0.6666666666666666,0.5,empate,0,False
England,Premier-league,Everton,Manchester Utd,0,3,2023/2024,0 - 1,0 - 2,,,,"[""3'"", ""56'"", ""75'""]","['Garnacho A.', 'Rashford M.', 'Martial A.']","['(Dalot D.)', '(Penalty)', '(Fernandes B.)']","['(Tripping)', '(Unsportsmanlike conduct)', '(Tripping)']",,,,"[""73'"", ""73'"", ""82'"", ""90'""]","['Patterson N.', 'Danjuma A.', 'Chermiti', 'Dobbin L.']","['Young A.', 'McNeil D.', 'Calvert-Lewin D.', 'Doucoure A.']","[""72'"", ""72'"", ""76'"", ""85'""]","['Pellistri F.', 'Amrabat S.', 'Wan-Bissaka A.', 'Mejbri H.']","['Garnacho A.', 'Mainoo K.', 'Shaw L.', 'Martial A.']",1.67,2.23,50.0,50.0,6.0,4.0,2.0,2.0,1.0,6.0,10.0,8.0,0.0,0.0,3.0,0.0,443.0,444.0,visitante,3,3,empate,local,visitante,visitante,,3.0,away,away,1,0.25,1.0,home,1,False
England,Premier-league,Tottenham,Aston Villa,1,2,2023/2024,1 - 1,0 - 1,"[""22'""]",['Lo Celso G.'],['(Porro P.)'],"[""45+7'"", ""61'""]","['Torres P.', 'Watkins O.']","['(Douglas Luiz)', '(Tielemans Y.)']",,"['(Tripping)', '(Tripping)', '(Unsportsmanlike conduct)', '(Unsportsmanlike conduct)']",,,"[""32'"", ""71'"", ""86'""]","['Hojbjerg P.', 'Skipp O.', 'Veliz A.']","['Bentancur R.', 'Gil B.', 'Lo Celso G.']","[""46'"", ""46'"", ""90+1'"", ""90+2'""]","['Bailey L.', 'Tielemans Y.', 'Ramsey J.', 'Duran J.']","['Cash M.', 'Diaby M.', 'McGinn J.', 'Watkins O.']",2.09,1.77,62.0,38.0,8.0,5.0,5.0,2.0,3.0,7.0,11.0,13.0,0.0,0.0,0.0,4.0,633.0,384.0,visitante,1,3,local,visitante,visitante,visitante,22.0,7.0,away,away,1,0.6,0.875,away,0,True
England,Premier-league,Brentford,Arsenal,0,1,2023/2024,0 - 0,0 - 1,,,,"[""89'""]",['Havertz K.'],['(Saka B.)'],['(Roughing)'],['(Tripping)'],,,"[""72'"", ""72'"", ""90'"", ""90+1'""]","['Maupay N.', 'Baptiste S.', 'Zanka', 'Lewis-Potter K.']","['Wissa Y.', 'Yarmolyuk Y.', 'Ghoddos S.', 'Onyeka F.']","[""66'"", ""79'"", ""90+3'"", ""90+3'""]","['Nketiah E.', 'Havertz K.', 'Jorginho', 'White B.']","['Gabriel Jesus', 'Martinelli G.', 'Odegaard M.', 'Saka B.']",1.08,1.49,36.0,64.0,3.0,4.0,2.0,3.0,3.0,3.0,9.0,7.0,0.0,0.0,1.0,1.0,298.0,508.0,visitante,1,1,visitante,igual,local,igual,,89.0,away,away,1,0.75,1.0,home,1,False
England,Premier-league,Burnley,West Ham,1,2,2023/2024,0 - 0,1 - 2,"[""49'""]",['Rodriguez J.'],['(Penalty)'],"[""86'"", ""90+1'""]","[""O'Shea D."", 'Soucek T.']","['(Own goal)', '(Kudus M.)']",['(Holding)'],"['(Holding)', '(Foul)', '(Handling)']",,,"[""73'"", ""81'"", ""85'""]","['Ramsey A.', 'Zaroury A.', 'Cullen J.']","['Amdouni Z.', 'Koleosho L.', 'Gudmundsson J.']","[""62'"", ""63'""]","['Mubama D.', 'Benrahma S.']","['Ings D.', 'Alvarez E.']",1.4,1.07,51.0,49.0,5.0,3.0,2.0,1.0,1.0,4.0,11.0,7.0,0.0,0.0,1.0,3.0,496.0,473.0,visitante,1,3,local,visitante,visitante,visitante,49.0,1.0,away,away,1,0.3333333333333333,0.8,home,1,True
England,Premier-league,Luton,Crystal Palace,2,1,2023/2024,0 - 0,2 - 1,"[""72'"", ""83'""]","['Mengi T.', 'Brown J.']","['(Morris C.)', '(Ogbene C.)']","[""74'""]",['Olise M.'],['(Ward J.)'],"['(Tripping)', '(Roughing)', '(Roughing)', '(Foul)', '(Tripping)', '(Delay of game)']",['(Foul)'],,,"[""61'"", ""61'"", ""74'"", ""79'""]","['Clark J.', 'Chong T.', 'Adebayo E.', 'Brown J.']","['Mpanzu P.', 'Townsend A.', 'Morris C.', 'Doughty A.']","[""49'"", ""54'"", ""80'"", ""80'""]","['Ayew J.', 'Hughes W.', 'Mateta J.', 'Ahamada N.']","['Eze E.', 'Doucoure C.', 'Edouard O.', 'Schlupp J.']",0.92,1.02,39.0,61.0,3.0,8.0,1.0,1.0,7.0,1.0,15.0,12.0,0.0,0.0,6.0,1.0,335.0,538.0,local,1,3,visitante,local,local,local,72.0,74.0,home,home,1,0.875,0.3333333333333333,home,0,True
England,Premier-league,Newcastle,Chelsea,4,1,2023/2024,1 - 1,3 - 0,"[""13'"", ""60'"", ""61'"", ""83'""]","['Isak A.', 'Lascelles J.', 'Joelinton', 'Gordon A.']","['(Miley L.)', '(Gordon A.)', '-', '(Almiron M.)']","[""23'""]",['Sterling R.'],['-'],"['(Roughing)', '(Elbowing)', '(Elbowing)', '(Unsportsmanlike conduct)']","['(Holding)', '(Foul)', '(Elbowing)', '(Unsportsmanlike conduct)', '(Roughing)']",,['(Holding)'],"[""81'"", ""86'"", ""87'"", ""90+2'"", ""90+3'""]","['Ritchie M.', 'Dummett P.', 'Murphy A.', 'Ndiweni M.', 'Diallo A.']","['Isak A.', 'Lascelles J.', 'Almiron M.', 'Gordon A.', 'Miley L.']","[""69'"", ""69'"", ""69'"", ""75'"", ""87'""]","['Mudryk M.', 'Caicedo M.', 'Broja A.', 'Colwill L.', 'Madueke N.']","['Gallagher C.', 'Ugochukwu L.', 'Jackson N.', 'Palmer C.', 'Sterling R.']",2.58,0.66,55.0,45.0,5.0,4.0,0.0,0.0,3.0,1.0,13.0,19.0,0.0,1.0,4.0,6.0,482.0,423.0,local,3,5,local,visitante,visitante,local,13.0,23.0,home,home,1,0.75,0.2,away,1,False
England,Premier-league,Nottingham,Brighton,2,3,2023/2024,1 - 2,1 - 1,"[""3'"", ""76'""]","['Elanga A.', 'Gibbs-White M.']","['(Gibbs-White M.)', '(Penalty)']","[""26'"", ""45+4'"", ""58'""]","['Ferguson E.', 'Joao Pedro', 'Joao Pedro']","['(Gross P.)', '(Gross P.)', '(Penalty)']","['(Tripping)', '(Unsportsmanlike conduct)']","['(Tripping)', '(Tripping)', '(Unsportsmanlike conduct)', '(Delay of game)', '(Tripping)']",,['(Unsportsmanlike conduct)'],"[""62'"", ""63'"", ""69'"", ""90'""]","['Hudson-Odoi C.', 'Origi D.', 'Yates R.', 'Williams N.']","['Danilo', 'Wood Ch.', 'Dominguez N.', 'Aina O.']","[""21'"", ""35'"", ""46'"", ""77'"", ""77'""]","['Joao Pedro', 'Hinshelwood J.', 'Buonanotte F.', 'Baleba C.', 'Moder J.']","['Fati A.', 'Lamptey T.', 'Lallana A.', 'Gilmour B.', 'Ferguson E.']",1.49,1.66,46.0,54.0,5.0,5.0,0.0,0.0,2.0,3.0,12.0,7.0,0.0,1.0,2.0,5.0,465.0,551.0,visitante,1,5,visitante,visitante,igual,visitante,3.0,4.0,home,away,0,0.4,0.6,home,1,True
England,Premier-league,Sheffield Utd,Bournemouth,1,3,2023/2024,0 - 2,1 - 1,"[""90+7'""]",['McBurnie O.'],['(Baldock G.)'],"[""12'"", ""45+3'"", ""51'""]","['Tavernier M.', 'Kluivert J.', 'Tavernier M.']","['(Semenyo A.)', '-', '(Smith A.)']","['(Unsportsmanlike conduct)', '(Unsportsmanlike conduct)', '(Foul)', '(Unsportsmanlike conduct)']",['(Unsportsmanlike conduct)'],,,"[""46'"", ""46'"", ""66'"", ""81'"", ""81'""]","['McBurnie O.', 'Ahmedhodzic A.', 'Osborn B.', 'Osula W.', 'Fleck J.']","['Vini Souza', 'Bogle J.', 'Thomas L.', 'McAtee J.', 'Hamer G.']","[""46'"", ""66'"", ""66'"", ""82'""]","['Kerkez M.', 'Sinisterra L.', 'Billing P.', 'Brooks D.']","['Kelly L.', 'Semenyo A.', 'Kluivert J.', 'Tavernier M.']",0.53,2.76,45.0,55.0,2.0,11.0,4.0,1.0,8.0,1.0,6.0,8.0,0.0,0.0,4.0,1.0,405.0,490.0,visitante,2,4,visitante,local,local,local,7.0,3.0,away,away,1,0.7272727272727273,0.5,away,0,False
England,Premier-league,Manchester City,Liverpool,1,1,2023/2024,1 - 0,0 - 1,"[""27'""]",['Haaland E.'],['(Ake N.)'],"[""80'""]",['Alexander-Arnold T.'],['(Salah M.)'],['(Unsportsmanlike conduct)'],"['(Holding)', '(Tripping)', '(Tripping)']",,,,,,"[""54'"", ""54'"", ""73'"", ""85'"", ""85'""]","['Diaz L.', 'Gravenberch R.', 'Gakpo C.', 'Endo W.', 'Elliott H.']","['Diogo Jota', 'Jones C.', 'Szoboszlai D.', 'Mac Allister A.', 'Nunez D.']",1.38,0.55,60.0,40.0,5.0,3.0,3.0,4.0,2.0,4.0,9.0,11.0,0.0,0.0,1.0,3.0,614.0,414.0,empate,0,2,local,visitante,visitante,visitante,27.0,80.0,home,draw,0,0.6666666666666666,0.8,away,1,False
England,Premier-league,Chelsea,Manchester City,4,4,2023/2024,2 - 2,2 - 2,"[""29'"", ""37'"", ""67'"", ""90+5'""]","['Silva T.', 'Sterling R.', 'Jackson N.', 'Palmer C.']","['(Gallagher C.)', '(James R.)', '-', '(Penalty)']","[""25'"", ""45+1'"", ""47'"", ""86'""]","['Haaland E.', 'Akanji M.', 'Haaland E.', 'Rodri']","['(Penalty)', '(Silva B.)', '(Alvarez J.)', '(Haaland E.)']","['(Holding)', '(Unsportsmanlike conduct)', '(Tripping)', '(Unsportsmanlike conduct)', '(Tripping)', '(Not on pitch)']","['(Diving)', '(Holding)', '(Unsportsmanlike conduct)']",,,"[""64'"", ""64'"", ""90'"", ""90+6'""]","['Mudryk M.', 'Gusto M.', 'Broja A.', 'Ugochukwu L.']","['Fernandez E.', 'James R.', 'Caicedo M.', 'Jackson N.']","[""59'"", ""79'""]","['Grealish J.', 'Kovacic M.']","['Doku J.', 'Alvarez J.']",3.07,3.28,45.0,55.0,9.0,10.0,1.0,0.0,6.0,5.0,12.0,15.0,0.0,0.0,5.0,3.0,444.0,531.0,empate,0,8,visitante,local,local,local,5.0,1.0,away,draw,0,0.6,0.5555555555555556,away,1,False
England,Premier-league,Aston Villa,Fulham,3,1,2023/2024,2 - 0,1 - 1,"[""27'"", ""42'"", ""64'""]","['Robinson A.', 'McGinn J.', 'Watkins O.']","['(Own goal)', '-', '(Bailey L.)']","[""70'""]",['Jimenez R.'],['(Robinson A.)'],"['(Tripping)', '(Tripping)']","['(Tripping)', '(Unsportsmanlike conduct)', '(Tripping)', '(Tripping)', '(Foul)']",,,"[""62'""]",['Bailey L.'],['Diaby M.'],"[""46'"", ""74'"", ""74'"", ""82'"", ""82'""]","['Wilson H.', 'Carlos Vinicius', 'Cairney T.', 'Traore A.', 'Reed H.']","['De Cordova-Reid B.', 'Jimenez R.', 'Pereira A.', 'Willian', 'Iwobi A.']",3.48,0.7,51.0,49.0,6.0,5.0,3.0,7.0,4.0,3.0,4.0,17.0,0.0,0.0,2.0,5.0,511.0,489.0,local,2,4,local,visitante,visitante,local,27.0,70.0,home,home,1,0.8,0.5,away,1,False
England,Premier-league,Brighton,Sheffield Utd,1,1,2023/2024,1 - 0,0 - 1,"[""6'""]",['Adingra S.'],['(Buonanotte F.)'],"[""74'""]",['Webster A.'],['(Bogle J.)'],"['(Holding)', '(Unsportsmanlike conduct)', '(Not on pitch)', '(Tripping)']","['(Tripping)', '(Tripping)']",['(Roughing)'],,"[""46'"", ""46'"", ""71'"", ""71'""]","['Joao Pedro', 'Mitoma K.', 'Baleba C.', 'Veltman J.']","['Buonanotte F.', 'Lallana A.', 'Gilmour B.', 'Fati A.']","[""52'"", ""85'"", ""90+6'""]","['Osborn B.', 'Slimane A.', 'Osula W.']","['Vini Souza', 'McAtee J.', 'Bogle J.']",1.76,0.57,61.0,39.0,6.0,1.0,3.0,1.0,0.0,5.0,13.0,16.0,1.0,0.0,3.0,2.0,627.0,396.0,empate,0,2,local,local,visitante,visitante,6.0,74.0,home,draw,0,0.0,0.8333333333333334,away,1,False
England,Premier-league,Liverpool,Brentford,3,0,2023/2024,1 - 0,2 - 0,"[""39'"", ""62'"", ""74'""]","['Salah M.', 'Salah M.', 'Diogo Jota']","['(Nunez D.)', '(Tsimikas K.)', '(Tsimikas K.)']",,,,['(Unsportsmanlike conduct)'],"['(Roughing)', '(Tripping)']",,,"[""83'"", ""84'"", ""90'"", ""90+4'""]","['Elliott H.', 'Diaz L.', 'Quansah J.', 'McConnell J.']","['Gakpo C.', 'Diogo Jota', 'Alexander-Arnold T.', 'Szoboszlai D.']","[""46'"", ""72'"", ""72'"", ""73'""]","['Onyeka F.', 'Maupay N.', 'Yarmolyuk Y.', 'Ghoddos S.']","['Janelt V.', 'Wissa Y.', 'Jensen M.', 'Roerslev Rasmussen M.']",1.32,1.52,59.0,41.0,10.0,3.0,2.0,2.0,3.0,7.0,16.0,12.0,0.0,0.0,1.0,2.0,504.0,354.0,local,3,3,local,visitante,visitante,visitante,39.0,,home,home,1,1.0,0.7,home,0,False
England,Premier-league,West Ham,Nottingham,3,2,2023/2024,1 - 1,2 - 1,"[""3'"", ""65'"", ""88'""]","['Paqueta L.', 'Bowen J.', 'Soucek T.']","['-', '(Ward-Prowse J.)', '(Ward-Prowse J.)']","[""44'"", ""63'""]","['Awoniyi T.', 'Elanga A.']","['-', '(Aina O.)']","['(Tripping)', '(Roughing)']","['(Tripping)', '(Unsportsmanlike conduct)']",,,"[""79'"", ""90+5'"", ""90+9'""]","['Antonio M.', 'Ogbonna A.', 'Cresswell A.']","['Alvarez E.', 'Kudus M.', 'Paqueta L.']","[""46'"", ""76'"", ""76'"", ""76'"", ""90'""]","['Danilo', 'Boly W.', 'Wood Ch.', 'Aurier S.', 'Origi D.']","['Dominguez N.', 'Murillo', 'Awoniyi T.', 'Aina O.', 'Sangare I.']",1.32,1.34,54.0,46.0,6.0,5.0,1.0,0.0,3.0,3.0,9.0,12.0,0.0,0.0,2.0,2.0,516.0,438.0,local,1,5,local,igual,visitante,igual,3.0,44.0,home,home,1,0.6,0.5,away,1,False
England,Premier-league,Bournemouth,Newcastle,2,0,2023/2024,0 - 0,2 - 0,"[""60'"", ""73'""]","['Solanke D.', 'Solanke D.']","['-', '-']",,,,"['(Unsportsmanlike conduct)', '(Unsportsmanlike conduct)']",['(Tripping)'],,,"[""68'"", ""68'"", ""81'"", ""90+6'""]","['Smith A.', 'Sinisterra L.', 'Ouattara Da.', 'Rothwell J.']","['Aarons M.', 'Kluivert J.', 'Semenyo A.', 'Tavernier M.']","[""31'"", ""46'"", ""66'"", ""90+5'""]","['Ritchie M.', 'Livramento V.', 'Parkinson B.', 'Krafth E.']","['Almiron M.', 'Hall L.', 'Miley L.', 'Willock J.']",0.71,0.29,48.0,52.0,10.0,5.0,0.0,2.0,5.0,8.0,10.0,4.0,0.0,0.0,2.0,1.0,422.0,469.0,local,2,2,visitante,local,visitante,visitante,60.0,,home,home,1,1.0,0.8,home,0,True
England,Premier-league,Arsenal,Burnley,3,1,2023/2024,1 - 0,2 - 1,"[""45+1'"", ""57'"", ""74'""]","['Trossard L.', 'Saliba W.', 'Zinchenko O.']","['(Saka B.)', '(Trossard L.)', '-']","[""54'""]",['Brownhill J.'],['-'],,['(Tripping)'],['(Roughing)'],,"[""59'"", ""81'"", ""81'"", ""89'""]","['Vieira F.', 'Nelson R.', 'Nketiah E.', 'Kiwior J.']","['Havertz K.', 'Saka B.', 'Trossard L.', 'Martinelli G.']","[""80'"", ""80'"", ""85'"", ""88'""]","['Bruun Larsen J.', 'Ramsey A.', 'Obafemi M.', 'Odobert W.']","['Koleosho L.', 'Amdouni Z.', 'Brownhill J.', 'Vitinho']",2.31,0.28,63.0,37.0,6.0,5.0,3.0,2.0,4.0,3.0,8.0,9.0,1.0,0.0,0.0,1.0,561.0,334.0,local,2,4,local,visitante,visitante,local,1.0,54.0,home,home,1,0.8,0.5,away,1,False
England,Premier-league,Crystal Palace,Everton,2,3,2023/2024,1 - 1,1 - 2,"[""5'"", ""73'""]","['Eze E.', 'Edouard O.']","['(Penalty)', '(Lerma J.)']","[""1'"", ""49'"", ""86'""]","['Mykolenko V.', 'Doucoure A.', 'Gueye I.']","['(Harrison J.)', '-', '-']",['(Diving)'],"['(Unsportsmanlike conduct)', '(Not on pitch)', '(Tripping)', '(Holding)']",,,"[""67'"", ""83'"", ""89'""]","['Olise M.', 'Mateta J.', 'Ahamada N.']","['Schlupp J.', 'Edouard O.', 'Hughes W.']","[""46'"", ""77'"", ""90'""]","['Gueye I.', 'Beto', 'Patterson N.']","['Onana A.', 'Calvert-Lewin D.', 'Young A.']",1.73,1.51,67.0,33.0,4.0,4.0,4.0,0.0,1.0,2.0,9.0,18.0,0.0,0.0,1.0,4.0,658.0,310.0,visitante,1,5,local,visitante,igual,visitante,5.0,1.0,away,away,1,0.25,0.5,away,0,True
England,Premier-league,Manchester Utd,Luton,1,0,2023/2024,0 - 0,1 - 0,"[""59'""]",['Lindelof V.'],['-'],,,,,"['(Roughing)', '(Roughing)']",,,"[""40'"", ""68'"", ""79'"", ""79'""]","['Mount M.', 'Antony', 'Varane R.', 'Martial A.']","['Eriksen C.', 'Garnacho A.', 'Reguilon S.', 'Hojlund R.']","[""61'"", ""73'"", ""86'"", ""86'"", ""87'""]","['Chong T.', 'Clark J.', 'Mpanzu P.', 'Giles R.', 'Adebayo E.']","['Townsend A.', 'Doughty A.', 'Nakamba M.', 'Ogbene C.', 'Kabore I.']",2.0,0.41,64.0,36.0,4.0,4.0,1.0,1.0,4.0,3.0,9.0,11.0,0.0,0.0,0.0,2.0,576.0,321.0,local,1,1,local,visitante,igual,local,59.0,,home,home,1,1.0,0.75,away,1,False
England,Premier-league,Wolves,Tottenham,2,1,2023/2024,0 - 1,2 - 0,"[""90+1'"", ""90+7'""]","['Sarabia P.', 'Lemina M.']","['(Cunha M.)', '(Sarabia P.)']","[""3'""]",['Johnson B.'],['(Porro P.)'],"['(Unsportsmanlike conduct)', '(Unsportsmanlike conduct)', '(Not on pitch, Unsportsmanlike conduct)', '(Not on pitch, Unsportsmanlike conduct)']","['(Tripping)', '(Roughing)', '(Foul)']",,,"[""67'"", ""73'"", ""87'"", ""87'""]","['Doherty M.', 'Kalajdzic S.', 'Sarabia P.', 'Doyle T.']","['Semedo N.', 'Bellegarde J.', 'Gomes J.', 'Ait-Nouri R.']","[""63'"", ""75'"", ""76'""]","['Bentancur R.', 'Gil B.', 'Lo Celso G.']","['Sarr P. M.', 'Johnson B.', 'Bissouma Y.']",1.87,0.82,42.0,58.0,4.0,2.0,4.0,1.0,1.0,2.0,19.0,15.0,0.0,0.0,4.0,3.0,430.0,628.0,local,1,3,visitante,local,visitante,visitante,1.0,3.0,home,home,1,0.5,0.5,home,0,True
England,Premier-league,"Tottenham
2",Chelsea,1,4,2023/2024,1 - 1,0 - 3,"[""6'""]",['Kulusevski D.'],['(Sarr P. M.)'],"[""35'"", ""75'"", ""90+4'"", ""90+7'""]","['Palmer C.', 'Jackson N.', 'Jackson N.', 'Jackson N.']","['(Penalty)', '(Sterling R.)', '(Gallagher C.)', '(Palmer C.)']","['(Roughing)', '(Not on pitch)', '(Unsportsmanlike conduct)']","['(Holding)', '(Unsportsmanlike conduct)', '(Roughing)', '(Roughing)', '(Foul)']","['(Roughing)', '(Tripping)']",,"[""34'"", ""45+1'"", ""45+1'"", ""61'"", ""61'""]","['Dier E.', 'Hojbjerg P.', 'Emerson Royal', 'Bentancur R.', 'Skipp O.']","['Johnson B.', 'van de Ven M.', 'Maddison J.', 'Sarr P. M.', 'Kulusevski D.']","[""46'"", ""58'"", ""77'"", ""90+1'""]","['Cucurella M.', 'Mudryk M.', 'Gusto M.', 'Ugochukwu L.']","['Colwill L.', 'Fernandez E.', 'James R.', 'Sterling R.']",0.86,3.47,39.0,61.0,5.0,8.0,3.0,7.0,4.0,4.0,12.0,21.0,2.0,0.0,3.0,5.0,317.0,502.0,visitante,3,5,visitante,visitante,local,igual,6.0,4.0,away,away,1,0.5,0.8,away,0,True
England,Premier-league,Luton,Liverpool,1,1,2023/2024,0 - 0,1 - 1,"[""80'""]",['Chong T.'],['(Kabore I.)'],"[""90+5'""]",['Diaz L.'],['(Elliott H.)'],['(Tripping)'],"['(Tripping)', '(Not on pitch)']",,,"[""61'"", ""75'"", ""80'""]","['Chong T.', 'Adebayo E.', 'Brown J.']","['Townsend A.', 'Morris C.', 'Ogbene C.']","[""66'"", ""66'"", ""67'"", ""83'""]","['Elliott H.', 'Gakpo C.', 'Tsimikas K.', 'Diaz L.']","['Szoboszlai D.', 'Diogo Jota', 'Gomez J.', 'Gravenberch R.']",0.74,3.48,26.0,74.0,5.0,6.0,1.0,1.0,5.0,4.0,7.0,13.0,0.0,0.0,1.0,1.0,229.0,659.0,empate,0,2,visitante,igual,local,local,80.0,5.0,away,draw,0,0.8333333333333334,0.8,away,1,False
